day,vehicle,CA,CB,CC,CD,CE
78,46,CA2,CB2,CC4,CD5,CE6
78,47,CA1,CB3,CC5,CD6,CE9
78,48,CA4,CB3,CC2,CD3,CE9
78,49,CA3,CB2,CC6,CD3,CE9
78,50,CA4,CB2,CC2,CD3,CE7
78,51,CA8,CB2,CC6,CD3,CE9
78,52,CA5,CB3,CC4,CD5,CE6
78,53,CA7,CB1,CC2,CD6,CE9
78,54,CA5,CB2,CC7,CD5,CE7
78,55,CA4,CB1,CC5,CD6,CE1
78,56,CA1,CB2,CC2,CD3,CE7
78,57,CA6,CB2,CC6,CD6,CE3
78,58,CA7,CB2,CC6,CD6,CE9
78,59,CA1,CB1,CC6,CD3,CE6
78,60,CA5,CB2,CC2,CD3,CE8
78,61,CA2,CB2,CC5,CD2,CE2
78,62,CA8,CB2,CC7,CD3,CE6
78,63,CA7,CB3,CC3,CD2,CE6
78,64,CA5,CB1,CC4,CD3,CE3
78,65,CA2,CB2,CC2,CD3,CE9
78,66,CA4,CB3,CC6,CD3,CE8
78,67,CA6,CB3,CC7,CD3,CE2
78,68,CA2,CB3,CC4,CD5,CE8
78,69,CA6,CB3,CC6,CD6,CE2
78,70,CA3,CB1,CC4,CD6,CE9
78,71,CA1,CB2,CC3,CD5,CE8
78,72,CA4,CB3,CC7,CD1,CE8
78,73,CA2,CB2,CC3,CD2,CE4
78,74,CA8,CB2,CC4,CD3,CE7
78,75,CA4,CB2,CC4,CD3,CE6
78,76,CA6,CB2,CC2,CD3,CE9
78,77,CA6,CB3,CC2,CD6,CE6
78,78,CA2,CB2,CC7,CD2,CE8
78,79,CA8,CB2,CC5,CD1,CE2
78,80,CA6,CB2,CC6,CD6,CE9
78,81,CA6,CB2,CC2,CD3,CE6
78,82,CA2,CB3,CC5,CD3,CE8
78,83,CA6,CB2,CC6,CD5,CE9
78,84,CA7,CB2,CC3,CD6,CE2
78,85,CA2,CB2,CC2,CD2,CE9
78,86,CA7,CB2,CC5,CD5,CE7
78,87,CA6,CB2,CC5,CD5,CE9
78,88,CA7,CB3,CC4,CD6,CE6
78,89,CA8,CB2,CC6,CD2,CE7
78,90,CA4,CB2,CC7,CD6,CE6
78,91,CA8,CB2,CC7,CD6,CE9
78,92,CA8,CB2,CC2,CD5,CE9
78,93,CA1,CB2,CC2,CD2,CE8
78,94,CA6,CB2,CC3,CD4,CE7
78,95,CA4,CB1,CC2,CD5,CE3
78,96,CA6,CB2,CC6,CD3,CE9
78,97,CA1,CB2,CC6,CD1,CE3
78,98,CA8,CB3,CC4,CD5,CE6
78,99,CA5,CB1,CC4,CD1,CE7
78,100,CA4,CB2,CC7,CD5,CE9
78,101,CA2,CB2,CC5,CD5,CE6
78,102,CA4,CB2,CC7,CD3,CE8
78,103,CA2,CB2,CC4,CD2,CE9
78,104,CA8,CB2,CC5,CD5,CE2
78,105,CA4,CB2,CC4,CD5,CE8
78,106,CA7,CB3,CC6,CD2,CE9
78,107,CA5,CB2,CC7,CD5,CE6
78,108,CA6,CB3,CC4,CD6,CE3
78,109,CA2,CB3,CC2,CD3,CE9
78,110,CA8,CB1,CC5,CD2,CE6
78,111,CA8,CB3,CC2,CD5,CE9
78,112,CA3,CB2,CC2,CD6,CE3
78,113,CA1,CB2,CC4,CD3,CE7
78,114,CA3,CB3,CC6,CD2,CE8
78,115,CA1,CB2,CC1,CD1,CE9
78,116,CA8,CB2,CC5,CD3,CE3
78,117,CA4,CB2,CC5,CD3,CE7
78,118,CA4,CB2,CC5,CD6,CE8
78,119,CA1,CB1,CC4,CD5,CE8
78,120,CA7,CB2,CC2,CD1,CE2
78,121,CA5,CB1,CC6,CD6,CE6
78,122,CA4,CB1,CC6,CD3,CE3
78,123,CA6,CB2,CC2,CD5,CE6
78,124,CA4,CB2,CC4,CD6,CE2
78,125,CA7,CB2,CC2,CD6,CE6
78,126,CA2,CB2,CC6,CD5,CE2
78,127,CA8,CB1,CC6,CD5,CE9
78,128,CA8,CB2,CC2,CD6,CE2
78,129,CA2,CB2,CC2,CD5,CE3
78,130,CA8,CB2,CC2,CD4,CE3
78,131,CA8,CB2,CC6,CD6,CE8
78,132,CA8,CB2,CC6,CD6,CE3
78,133,CA4,CB1,CC3,CD5,CE9
78,134,CA4,CB3,CC1,CD3,CE7
78,135,CA4,CB1,CC2,CD6,CE2
78,136,CA6,CB2,CC2,CD5,CE6
78,137,CA5,CB2,CC2,CD3,CE8
78,138,CA4,CB2,CC4,CD5,CE6
78,139,CA1,CB2,CC5,CD5,CE2
78,140,CA7,CB2,CC2,CD3,CE3
78,141,CA7,CB2,CC6,CD2,CE8
78,142,CA8,CB2,CC5,CD3,CE6
78,143,CA6,CB2,CC4,CD3,CE9
78,144,CA6,CB3,CC4,CD2,CE3
78,145,CA1,CB2,CC2,CD3,CE9
78,146,CA3,CB2,CC4,CD5,CE8
78,147,CA2,CB2,CC5,CD5,CE9
78,148,CA7,CB2,CC2,CD1,CE8
78,149,CA6,CB2,CC6,CD5,CE9
78,150,CA1,CB2,CC6,CD3,CE8
78,151,CA1,CB3,CC2,CD2,CE9
78,152,CA7,CB2,CC7,CD3,CE8
78,153,CA1,CB1,CC3,CD5,CE6
78,154,CA7,CB2,CC2,CD5,CE7
78,155,CA8,CB2,CC6,CD3,CE5
78,156,CA1,CB2,CC1,CD3,CE6
78,157,CA1,CB3,CC5,CD3,CE6
78,158,CA6,CB1,CC4,CD2,CE6
78,159,CA3,CB2,CC7,CD6,CE3
78,160,CA4,CB1,CC2,CD3,CE8
78,161,CA3,CB2,CC3,CD3,CE9
78,162,CA4,CB2,CC7,CD2,CE9
78,163,CA7,CB2,CC7,CD2,CE9
78,164,CA6,CB2,CC2,CD2,CE1
78,165,CA4,CB2,CC7,CD6,CE8
78,166,CA8,CB2,CC6,CD3,CE8
78,167,CA1,CB2,CC4,CD3,CE9
78,168,CA4,CB2,CC5,CD2,CE3
78,169,CA4,CB2,CC4,CD5,CE6
78,170,CA7,CB3,CC6,CD3,CE9
78,171,CA7,CB2,CC4,CD5,CE7
78,172,CA3,CB2,CC6,CD3,CE6
78,173,CA6,CB2,CC7,CD2,CE9
78,174,CA2,CB2,CC7,CD3,CE8
78,175,CA2,CB2,CC7,CD5,CE9
78,176,CA2,CB3,CC6,CD5,CE7
78,177,CA8,CB2,CC6,CD3,CE7
78,178,CA8,CB3,CC3,CD5,CE6
78,179,CA4,CB2,CC2,CD3,CE8
78,180,CA4,CB3,CC4,CD3,CE8
78,181,CA1,CB1,CC4,CD3,CE3
78,182,CA2,CB2,CC4,CD2,CE9
78,183,CA5,CB2,CC7,CD5,CE3
78,184,CA1,CB3,CC7,CD5,CE4
78,185,CA1,CB2,CC4,CD3,CE3
78,186,CA7,CB2,CC6,CD6,CE8
78,187,CA6,CB1,CC7,CD3,CE7
78,188,CA1,CB1,CC2,CD3,CE6
78,189,CA1,CB3,CC4,CD5,CE9
78,190,CA6,CB2,CC6,CD5,CE8
78,191,CA6,CB2,CC3,CD3,CE7
78,192,CA6,CB2,CC7,CD1,CE7
78,193,CA3,CB2,CC2,CD6,CE9
78,194,CA7,CB2,CC2,CD2,CE2
78,195,CA5,CB3,CC4,CD2,CE8
78,196,CA8,CB2,CC4,CD2,CE9
78,197,CA1,CB2,CC2,CD3,CE8
78,198,CA4,CB2,CC4,CD3,CE6
78,199,CA6,CB2,CC5,CD6,CE3
78,200,CA7,CB3,CC2,CD5,CE2
78,201,CA1,CB2,CC6,CD2,CE9
78,202,CA3,CB2,CC4,CD3,CE8
78,203,CA4,CB2,CC3,CD2,CE6
78,204,CA6,CB3,CC7,CD5,CE8
78,205,CA1,CB2,CC2,CD2,CE6
78,206,CA4,CB2,CC7,CD3,CE3
78,207,CA1,CB2,CC2,CD3,CE9
78,208,CA5,CB2,CC6,CD5,CE9
78,209,CA7,CB2,CC2,CD3,CE7
78,210,CA8,CB2,CC4,CD2,CE8
78,211,CA8,CB3,CC6,CD2,CE8
78,212,CA1,CB1,CC5,CD3,CE9
78,213,CA1,CB2,CC2,CD1,CE8
78,214,CA6,CB3,CC7,CD6,CE3
78,215,CA1,CB2,CC2,CD2,CE7
78,216,CA6,CB2,CC6,CD2,CE2
78,217,CA8,CB2,CC2,CD3,CE7
78,218,CA4,CB2,CC2,CD3,CE8
78,219,CA4,CB2,CC3,CD6,CE7
78,220,CA8,CB2,CC6,CD5,CE3
78,221,CA5,CB2,CC4,CD3,CE8
78,222,CA5,CB1,CC4,CD6,CE6
78,223,CA8,CB2,CC6,CD3,CE9
78,224,CA5,CB1,CC4,CD3,CE9
78,225,CA1,CB2,CC6,CD6,CE6
78,226,CA5,CB2,CC7,CD3,CE3
78,227,CA2,CB3,CC5,CD5,CE7
78,228,CA8,CB2,CC2,CD3,CE7
78,229,CA4,CB3,CC2,CD2,CE7
78,230,CA8,CB2,CC7,CD3,CE7
78,231,CA2,CB2,CC4,CD5,CE6
78,232,CA6,CB2,CC7,CD6,CE9
78,233,CA1,CB2,CC2,CD3,CE9
78,234,CA2,CB1,CC2,CD6,CE6
78,235,CA4,CB1,CC5,CD6,CE9
78,236,CA3,CB2,CC6,CD3,CE2
78,237,CA8,CB3,CC6,CD2,CE8
78,238,CA2,CB2,CC2,CD3,CE3
78,239,CA1,CB2,CC1,CD3,CE7
78,240,CA6,CB2,CC2,CD3,CE8
78,241,CA8,CB2,CC7,CD2,CE6
78,242,CA6,CB3,CC6,CD3,CE6
78,243,CA4,CB3,CC5,CD3,CE9
78,244,CA8,CB2,CC6,CD5,CE6
78,245,CA2,CB1,CC6,CD6,CE6
78,246,CA3,CB2,CC2,CD5,CE6
78,247,CA5,CB3,CC7,CD3,CE8
78,248,CA6,CB2,CC4,CD6,CE8
78,249,CA2,CB2,CC5,CD5,CE8
78,250,CA3,CB3,CC2,CD1,CE6
78,251,CA6,CB2,CC2,CD3,CE3
78,252,CA8,CB2,CC4,CD3,CE6
78,253,CA6,CB2,CC6,CD5,CE3
78,254,CA4,CB2,CC2,CD3,CE3
78,255,CA2,CB2,CC7,CD3,CE9
78,256,CA8,CB2,CC4,CD2,CE7
78,257,CA1,CB2,CC2,CD5,CE7
78,258,CA6,CB2,CC2,CD6,CE7
78,259,CA5,CB2,CC4,CD5,CE8
78,260,CA7,CB2,CC6,CD5,CE8
78,261,CA7,CB2,CC4,CD3,CE9
78,262,CA1,CB1,CC4,CD5,CE6
78,263,CA1,CB3,CC2,CD5,CE8
78,264,CA4,CB2,CC3,CD2,CE7
78,265,CA3,CB2,CC2,CD3,CE8
78,266,CA4,CB2,CC6,CD5,CE9
78,267,CA1,CB2,CC2,CD3,CE6
78,268,CA7,CB2,CC6,CD3,CE9
78,269,CA6,CB2,CC4,CD2,CE7
78,270,CA6,CB2,CC7,CD5,CE4
78,271,CA2,CB2,CC6,CD3,CE9
78,272,CA7,CB2,CC4,CD5,CE6
78,273,CA6,CB2,CC7,CD5,CE8
78,274,CA4,CB2,CC4,CD2,CE8
78,275,CA3,CB2,CC5,CD3,CE6
78,276,CA8,CB2,CC2,CD2,CE9
78,277,CA2,CB1,CC7,CD6,CE7
78,278,CA5,CB2,CC4,CD5,CE9
78,279,CA6,CB2,CC4,CD5,CE2
78,280,CA2,CB1,CC7,CD3,CE7
78,281,CA2,CB2,CC4,CD6,CE9
78,282,CA6,CB2,CC6,CD3,CE9
78,283,CA3,CB2,CC5,CD5,CE8
78,284,CA5,CB2,CC7,CD3,CE9
78,285,CA6,CB2,CC6,CD2,CE7
78,286,CA7,CB3,CC6,CD5,CE3
78,287,CA1,CB2,CC4,CD2,CE3
78,288,CA1,CB2,CC3,CD3,CE6
78,289,CA2,CB2,CC3,CD3,CE9
78,290,CA4,CB3,CC2,CD4,CE9
78,291,CA6,CB3,CC2,CD3,CE4
78,292,CA8,CB2,CC6,CD6,CE9
78,293,CA2,CB2,CC4,CD2,CE9
78,294,CA1,CB2,CC6,CD2,CE8
78,295,CA4,CB2,CC6,CD2,CE8
78,296,CA8,CB1,CC6,CD3,CE9
78,297,CA4,CB2,CC4,CD3,CE8
78,298,CA6,CB3,CC5,CD3,CE6
78,299,CA7,CB1,CC2,CD2,CE3
78,300,CA4,CB2,CC6,CD3,CE6
78,301,CA8,CB2,CC4,CD1,CE6
78,302,CA6,CB2,CC7,CD3,CE8
78,303,CA5,CB2,CC4,CD3,CE8
78,304,CA1,CB2,CC2,CD6,CE9
78,305,CA1,CB2,CC6,CD5,CE3
78,306,CA4,CB2,CC4,CD3,CE9
78,307,CA4,CB3,CC3,CD5,CE9
78,308,CA6,CB3,CC2,CD6,CE4
78,309,CA4,CB2,CC2,CD2,CE7
78,310,CA1,CB2,CC6,CD3,CE8
78,311,CA6,CB2,CC2,CD6,CE8
78,312,CA5,CB3,CC7,CD5,CE3
78,313,CA4,CB2,CC4,CD3,CE8
78,314,CA6,CB1,CC6,CD3,CE2
78,315,CA1,CB2,CC1,CD5,CE8
78,316,CA7,CB2,CC4,CD3,CE4
78,317,CA4,CB1,CC4,CD3,CE1
78,318,CA6,CB2,CC7,CD3,CE3
78,319,CA8,CB2,CC7,CD5,CE8
78,320,CA8,CB2,CC3,CD3,CE9
78,321,CA6,CB2,CC7,CD6,CE7
78,322,CA7,CB2,CC6,CD3,CE8
78,323,CA7,CB3,CC6,CD5,CE9
78,324,CA6,CB2,CC4,CD3,CE8
78,325,CA1,CB2,CC3,CD2,CE9
78,326,CA1,CB2,CC6,CD2,CE8
78,327,CA5,CB2,CC6,CD2,CE8
78,328,CA8,CB2,CC7,CD5,CE9
78,329,CA3,CB2,CC5,CD3,CE6
78,330,CA2,CB3,CC4,CD3,CE6
78,331,CA1,CB2,CC3,CD5,CE6
78,332,CA1,CB2,CC6,CD5,CE8
78,333,CA4,CB3,CC7,CD3,CE6
78,334,CA8,CB2,CC4,CD5,CE4
78,335,CA1,CB3,CC6,CD5,CE8
78,336,CA4,CB2,CC2,CD6,CE2
78,337,CA6,CB2,CC6,CD6,CE8
78,338,CA1,CB2,CC6,CD2,CE7
78,339,CA8,CB2,CC2,CD3,CE6
78,340,CA6,CB2,CC7,CD3,CE9
78,341,CA6,CB2,CC2,CD5,CE3
78,342,CA1,CB2,CC5,CD5,CE7
78,343,CA6,CB2,CC2,CD3,CE3
78,344,CA2,CB2,CC2,CD5,CE9
78,345,CA1,CB2,CC6,CD5,CE6
78,346,CA1,CB2,CC2,CD1,CE2
78,347,CA6,CB1,CC5,CD3,CE2
78,348,CA6,CB2,CC4,CD1,CE6
78,349,CA8,CB1,CC4,CD3,CE8
78,350,CA6,CB2,CC4,CD3,CE4
78,351,CA2,CB2,CC7,CD6,CE9
78,352,CA1,CB3,CC6,CD6,CE3
78,353,CA2,CB3,CC1,CD3,CE9
78,354,CA8,CB3,CC7,CD3,CE7
78,355,CA4,CB3,CC7,CD3,CE9
78,356,CA6,CB2,CC7,CD1,CE6
78,357,CA2,CB1,CC6,CD6,CE8
78,358,CA8,CB2,CC3,CD5,CE9
78,359,CA7,CB2,CC7,CD6,CE3
78,360,CA5,CB2,CC2,CD2,CE6
78,361,CA6,CB2,CC2,CD1,CE7
78,362,CA4,CB2,CC6,CD6,CE6
78,363,CA6,CB2,CC6,CD3,CE3
78,364,CA1,CB3,CC7,CD3,CE3
78,365,CA4,CB2,CC7,CD5,CE3
78,366,CA8,CB2,CC2,CD3,CE3
78,367,CA2,CB1,CC2,CD5,CE9
78,368,CA6,CB2,CC5,CD3,CE9
78,369,CA6,CB2,CC6,CD2,CE9
78,370,CA8,CB2,CC2,CD6,CE6
78,371,CA6,CB2,CC4,CD3,CE8
78,372,CA8,CB3,CC4,CD3,CE3
78,373,CA6,CB2,CC7,CD3,CE9
78,374,CA1,CB2,CC2,CD6,CE9
78,375,CA7,CB1,CC2,CD2,CE4
78,376,CA6,CB3,CC5,CD5,CE3
78,377,CA2,CB1,CC2,CD3,CE9
78,378,CA4,CB2,CC6,CD3,CE8
78,379,CA1,CB2,CC7,CD3,CE8
78,380,CA8,CB1,CC2,CD3,CE2
78,381,CA4,CB2,CC5,CD3,CE9
78,382,CA1,CB2,CC7,CD2,CE7
78,383,CA7,CB2,CC7,CD3,CE8
78,384,CA6,CB2,CC2,CD5,CE9
78,385,CA2,CB3,CC2,CD3,CE8
78,386,CA2,CB3,CC4,CD3,CE6
78,387,CA4,CB3,CC7,CD3,CE6
78,388,CA2,CB2,CC2,CD5,CE6
78,389,CA7,CB3,CC2,CD3,CE3
78,390,CA3,CB3,CC6,CD6,CE3
78,391,CA7,CB2,CC4,CD3,CE9
78,392,CA1,CB2,CC7,CD6,CE9
78,393,CA4,CB2,CC7,CD6,CE6
78,394,CA4,CB2,CC6,CD3,CE3
78,395,CA2,CB3,CC2,CD1,CE2
78,396,CA8,CB2,CC2,CD3,CE8
78,397,CA2,CB2,CC3,CD3,CE4
78,398,CA4,CB2,CC2,CD5,CE9
78,399,CA4,CB2,CC7,CD2,CE9
78,400,CA8,CB2,CC4,CD1,CE6
78,401,CA7,CB2,CC1,CD5,CE7
78,402,CA1,CB2,CC4,CD5,CE8
78,403,CA6,CB2,CC5,CD2,CE9
78,404,CA2,CB1,CC2,CD3,CE8
78,405,CA4,CB3,CC2,CD3,CE7
78,406,CA7,CB2,CC4,CD1,CE8
78,407,CA2,CB2,CC2,CD3,CE6
78,408,CA6,CB2,CC4,CD3,CE1
78,409,CA8,CB3,CC3,CD3,CE8
78,410,CA4,CB3,CC7,CD5,CE6
78,411,CA4,CB3,CC5,CD3,CE8
78,412,CA8,CB2,CC2,CD5,CE3
78,413,CA2,CB2,CC2,CD3,CE9
78,414,CA8,CB2,CC2,CD5,CE6
78,415,CA4,CB2,CC2,CD6,CE6
78,416,CA3,CB3,CC6,CD3,CE8
78,417,CA1,CB2,CC2,CD3,CE9
78,418,CA7,CB1,CC2,CD3,CE5
78,419,CA4,CB1,CC2,CD5,CE8
78,420,CA5,CB3,CC4,CD3,CE9
78,421,CA1,CB2,CC5,CD1,CE7
78,422,CA1,CB2,CC4,CD3,CE9
78,423,CA1,CB2,CC5,CD5,CE7
78,424,CA2,CB3,CC5,CD2,CE8
78,425,CA1,CB2,CC4,CD5,CE2
78,426,CA6,CB3,CC4,CD6,CE8
78,427,CA4,CB3,CC6,CD2,CE9
78,428,CA8,CB3,CC4,CD3,CE8
78,429,CA7,CB1,CC3,CD3,CE8
78,430,CA4,CB2,CC2,CD5,CE3
78,431,CA4,CB2,CC5,CD5,CE3
78,432,CA8,CB2,CC7,CD3,CE8
78,433,CA4,CB2,CC2,CD3,CE6
78,434,CA4,CB2,CC7,CD3,CE7
78,435,CA4,CB2,CC7,CD3,CE8
78,436,CA5,CB3,CC2,CD1,CE6
78,437,CA2,CB2,CC2,CD5,CE3
78,438,CA4,CB2,CC5,CD5,CE3
78,439,CA2,CB1,CC4,CD3,CE7
78,440,CA4,CB2,CC5,CD5,CE9
78,441,CA4,CB3,CC2,CD5,CE7
78,442,CA2,CB1,CC2,CD2,CE6
78,443,CA8,CB2,CC2,CD5,CE6
78,444,CA8,CB3,CC6,CD3,CE5
78,445,CA3,CB2,CC7,CD4,CE3
78,446,CA8,CB1,CC4,CD5,CE9
78,447,CA4,CB2,CC5,CD1,CE3
78,448,CA6,CB2,CC2,CD6,CE6
78,449,CA4,CB2,CC7,CD3,CE9
78,450,CA8,CB1,CC1,CD3,CE7
78,451,CA4,CB2,CC6,CD5,CE3
78,452,CA8,CB2,CC2,CD3,CE3
78,453,CA7,CB2,CC7,CD2,CE9
78,454,CA7,CB2,CC4,CD2,CE9
78,455,CA3,CB1,CC7,CD3,CE2
78,456,CA1,CB2,CC5,CD6,CE9
78,457,CA1,CB2,CC2,CD3,CE3
78,458,CA1,CB1,CC4,CD3,CE3
78,459,CA4,CB2,CC6,CD3,CE1
78,460,CA3,CB3,CC5,CD6,CE7
78,461,CA8,CB2,CC7,CD3,CE8
78,462,CA2,CB2,CC2,CD5,CE8
78,463,CA7,CB2,CC4,CD2,CE8
78,464,CA6,CB2,CC6,CD5,CE9
78,465,CA7,CB2,CC2,CD3,CE8
78,466,CA4,CB3,CC6,CD6,CE7
78,467,CA4,CB2,CC2,CD3,CE8
78,468,CA8,CB2,CC3,CD5,CE6
78,469,CA7,CB2,CC6,CD5,CE8
78,470,CA7,CB2,CC6,CD1,CE8
78,471,CA2,CB2,CC2,CD3,CE6
78,472,CA4,CB2,CC2,CD2,CE2
78,473,CA1,CB2,CC2,CD3,CE5
78,474,CA6,CB2,CC4,CD3,CE9
78,475,CA5,CB2,CC6,CD3,CE6
78,476,CA6,CB2,CC6,CD5,CE8
78,477,CA1,CB2,CC6,CD5,CE7
78,478,CA7,CB3,CC6,CD2,CE6
78,479,CA8,CB2,CC4,CD3,CE9
78,480,CA1,CB1,CC7,CD5,CE9
78,481,CA1,CB1,CC5,CD3,CE9
78,482,CA6,CB2,CC4,CD3,CE4
78,483,CA2,CB3,CC2,CD3,CE8
78,484,CA4,CB2,CC6,CD5,CE9
78,485,CA6,CB2,CC4,CD3,CE7
78,486,CA4,CB2,CC7,CD3,CE6
78,487,CA4,CB1,CC7,CD2,CE7
78,488,CA2,CB2,CC6,CD5,CE8
78,489,CA2,CB3,CC2,CD5,CE8
78,490,CA8,CB2,CC7,CD1,CE8
78,491,CA7,CB2,CC2,CD3,CE9
78,492,CA1,CB2,CC7,CD3,CE9
78,493,CA2,CB2,CC2,CD5,CE2
78,494,CA4,CB2,CC4,CD6,CE8
78,495,CA6,CB2,CC7,CD6,CE3
78,496,CA1,CB2,CC6,CD6,CE8
78,497,CA2,CB2,CC3,CD6,CE8
78,498,CA4,CB3,CC7,CD3,CE6
78,499,CA4,CB2,CC6,CD5,CE2
78,500,CA5,CB2,CC4,CD3,CE6
78,501,CA4,CB2,CC7,CD3,CE7
78,502,CA1,CB2,CC2,CD3,CE8
78,503,CA4,CB2,CC6,CD6,CE7
78,504,CA2,CB2,CC5,CD5,CE8
78,505,CA1,CB2,CC3,CD3,CE3
78,506,CA6,CB2,CC4,CD5,CE7
78,507,CA3,CB2,CC6,CD5,CE8
78,508,CA6,CB2,CC6,CD1,CE6
78,509,CA1,CB3,CC4,CD5,CE8
78,510,CA3,CB2,CC4,CD3,CE6
78,511,CA6,CB1,CC4,CD2,CE6
78,512,CA4,CB2,CC4,CD5,CE2
78,513,CA2,CB2,CC2,CD2,CE2
78,514,CA1,CB2,CC6,CD6,CE7
78,515,CA6,CB3,CC2,CD3,CE9
78,516,CA1,CB3,CC4,CD3,CE8
78,517,CA1,CB2,CC6,CD5,CE9
78,518,CA7,CB2,CC2,CD2,CE7
78,519,CA5,CB2,CC5,CD3,CE7
78,520,CA4,CB2,CC3,CD5,CE7
78,521,CA7,CB3,CC6,CD6,CE8
78,522,CA1,CB2,CC1,CD2,CE3
78,523,CA7,CB3,CC2,CD6,CE9
78,524,CA7,CB2,CC6,CD5,CE7
78,525,CA2,CB1,CC6,CD2,CE6
78,526,CA6,CB2,CC6,CD3,CE8
78,527,CA8,CB2,CC5,CD6,CE7
78,528,CA1,CB2,CC7,CD3,CE6
78,529,CA8,CB3,CC2,CD3,CE6
78,530,CA7,CB3,CC2,CD6,CE6
78,531,CA5,CB2,CC5,CD3,CE9
78,532,CA1,CB2,CC5,CD1,CE9
78,533,CA6,CB2,CC6,CD3,CE8
78,534,CA6,CB2,CC7,CD5,CE7
78,535,CA8,CB2,CC2,CD5,CE9
78,536,CA1,CB2,CC5,CD1,CE8
78,537,CA8,CB3,CC3,CD6,CE6
78,538,CA8,CB2,CC2,CD6,CE5
78,539,CA1,CB3,CC5,CD5,CE9
78,540,CA8,CB2,CC7,CD5,CE9
78,541,CA1,CB2,CC4,CD6,CE6
78,542,CA6,CB2,CC2,CD3,CE3
78,543,CA2,CB2,CC7,CD3,CE8
78,544,CA5,CB1,CC4,CD3,CE3
78,545,CA8,CB3,CC2,CD2,CE8
78,546,CA7,CB2,CC6,CD2,CE6
78,547,CA6,CB2,CC7,CD6,CE9
78,548,CA8,CB3,CC4,CD6,CE2
78,549,CA3,CB2,CC7,CD3,CE8
78,550,CA7,CB3,CC4,CD6,CE3
78,551,CA6,CB2,CC6,CD3,CE8
78,552,CA1,CB2,CC6,CD5,CE6
78,553,CA8,CB3,CC3,CD3,CE3
78,554,CA2,CB2,CC4,CD3,CE6
78,555,CA5,CB2,CC6,CD3,CE7
78,556,CA1,CB2,CC7,CD2,CE8
78,557,CA6,CB3,CC2,CD2,CE9
78,558,CA1,CB3,CC6,CD3,CE3
78,559,CA4,CB2,CC3,CD2,CE9
78,560,CA2,CB1,CC4,CD3,CE7
78,561,CA2,CB1,CC6,CD5,CE8
78,562,CA6,CB2,CC7,CD5,CE6
78,563,CA6,CB2,CC4,CD3,CE9
78,564,CA6,CB2,CC4,CD5,CE6
78,565,CA4,CB1,CC7,CD6,CE7
78,566,CA5,CB1,CC2,CD3,CE3
78,567,CA2,CB3,CC6,CD3,CE3
78,568,CA1,CB3,CC5,CD3,CE7
78,569,CA1,CB3,CC4,CD3,CE6
78,570,CA8,CB2,CC4,CD3,CE9
78,571,CA3,CB2,CC7,CD3,CE8
78,572,CA6,CB2,CC3,CD2,CE7
78,573,CA6,CB2,CC7,CD5,CE8
78,574,CA4,CB2,CC7,CD5,CE8
78,575,CA1,CB2,CC2,CD3,CE7
78,576,CA6,CB2,CC6,CD5,CE7
78,577,CA1,CB3,CC4,CD5,CE8
78,578,CA8,CB2,CC7,CD3,CE7
78,579,CA4,CB2,CC2,CD6,CE2
78,580,CA6,CB3,CC6,CD3,CE6
78,581,CA2,CB3,CC2,CD3,CE8
78,582,CA6,CB1,CC7,CD5,CE9
78,583,CA4,CB2,CC2,CD6,CE8
78,584,CA8,CB2,CC2,CD3,CE8
78,585,CA1,CB2,CC7,CD6,CE9
78,586,CA8,CB2,CC2,CD2,CE3
78,587,CA1,CB2,CC7,CD3,CE6
78,588,CA5,CB2,CC4,CD3,CE6
78,589,CA2,CB2,CC6,CD5,CE6
78,590,CA5,CB2,CC4,CD2,CE6
78,591,CA8,CB1,CC4,CD3,CE9
78,592,CA2,CB2,CC3,CD5,CE9
78,593,CA5,CB2,CC7,CD3,CE6
78,594,CA2,CB2,CC5,CD3,CE8
78,595,CA3,CB2,CC4,CD3,CE6
78,596,CA8,CB2,CC6,CD2,CE9
78,597,CA8,CB2,CC6,CD5,CE9
78,598,CA2,CB3,CC6,CD6,CE8
78,599,CA4,CB2,CC1,CD3,CE8
78,600,CA6,CB2,CC2,CD1,CE7
78,601,CA1,CB2,CC2,CD5,CE6
78,602,CA2,CB2,CC4,CD2,CE9
78,603,CA4,CB2,CC2,CD1,CE9
78,604,CA5,CB2,CC4,CD3,CE7
78,605,CA1,CB2,CC2,CD5,CE8
78,606,CA1,CB1,CC1,CD6,CE6
78,607,CA2,CB2,CC4,CD6,CE9
78,608,CA8,CB2,CC5,CD3,CE9
78,609,CA1,CB2,CC6,CD5,CE8
78,610,CA6,CB2,CC4,CD3,CE9
78,611,CA8,CB2,CC3,CD5,CE6
78,612,CA8,CB2,CC3,CD6,CE9
78,613,CA2,CB2,CC6,CD6,CE8
78,614,CA6,CB1,CC5,CD1,CE9
78,615,CA8,CB3,CC4,CD2,CE8
78,616,CA1,CB2,CC1,CD5,CE7
78,617,CA4,CB2,CC5,CD3,CE2
78,618,CA3,CB2,CC3,CD1,CE9
78,619,CA8,CB3,CC7,CD3,CE7
78,620,CA5,CB3,CC7,CD3,CE8
78,621,CA1,CB3,CC2,CD2,CE7
78,622,CA4,CB2,CC2,CD2,CE6
78,623,CA6,CB2,CC2,CD3,CE1
78,624,CA4,CB2,CC4,CD3,CE3
78,625,CA6,CB1,CC6,CD3,CE8
78,626,CA3,CB2,CC2,CD1,CE6
78,627,CA8,CB3,CC5,CD3,CE8
